lat,lon,min_temp
-90,0.0,145.325
-90,2.5,145.325
-90,5.0,145.325
-90,7.5,145.325
-90,10.0,145.325
-90,12.5,145.325
-90,15.0,145.325
-90,17.5,145.325
-90,20.0,145.325
-90,22.5,145.325
-90,25.0,145.325
-90,27.5,145.325
-90,30.0,145.325
-90,32.5,145.325
-90,35.0,145.325
-90,37.5,145.325
-90,40.0,145.325
-90,42.5,145.325
-90,45.0,145.325
-90,47.5,145.325
-90,50.0,145.325
-90,52.5,145.325
-90,55.0,145.325
-90,57.5,145.325
-90,60.0,145.325
-90,62.5,145.325
-90,65.0,145.325
-90,67.5,145.325
-90,70.0,145.325
-90,72.5,145.325
-90,75.0,145.325
-90,77.5,145.325
-90,80.0,145.325
-90,82.5,145.325
-90,85.0,145.325
-90,87.5,145.325
-90,90.0,145.325
-90,92.5,145.325
-90,95.0,145.325
-90,97.5,145.325
-90,100.0,145.325
-90,102.5,145.325
-90,105.0,145.325
-90,107.5,145.325
-90,110.0,145.325
-90,112.5,145.325
-90,115.0,145.325
-90,117.5,145.325
-90,120.0,145.325
-90,122.5,145.325
-90,125.0,145.325
-90,127.5,145.325
-90,130.0,145.325
-90,132.5,145.325
-90,135.0,145.325
-90,137.5,145.325
-90,140.0,145.325
-90,142.5,145.325
-90,145.0,145.325
-90,147.5,145.325
-90,150.0,145.325
-90,152.5,145.325
-90,155.0,145.325
-90,157.5,145.325
-90,160.0,145.325
-90,162.5,145.325
-90,165.0,145.325
-90,167.5,145.325
-90,170.0,145.325
-90,172.5,145.325
-90,175.0,145.325
-90,177.5,145.325
-90,180.0,145.325
-90,182.5,145.325
-90,185.0,145.325
-90,187.5,145.325
-90,190.0,145.325
-90,192.5,145.325
-90,195.0,145.325
-90,197.5,145.325
-90,200.0,145.325
-90,202.5,145.325
-90,205.0,145.325
-90,207.5,145.325
-90,210.0,145.325
-90,212.5,145.325
-90,215.0,145.325
-90,217.5,145.325
-90,220.0,145.325
-90,222.5,145.325
-90,225.0,145.325
-90,227.5,145.325
-90,230.0,145.325
-90,232.5,145.325
-90,235.0,145.325
-90,237.5,145.325
-90,240.0,145.325
-90,242.5,145.325
-90,245.0,145.325
-90,247.5,145.325
-90,250.0,145.325
-90,252.5,145.325
-90,255.0,145.325
-90,257.5,145.325
-90,260.0,145.325
-90,262.5,145.325
-90,265.0,145.325
-90,267.5,145.325
-90,270.0,145.325
-90,272.5,145.325
-90,275.0,145.325
-90,277.5,145.325
-90,280.0,145.325
-90,282.5,145.325
-90,285.0,145.325
-90,287.5,145.325
-90,290.0,145.325
-90,292.5,145.325
-90,295.0,145.325
-90,297.5,145.325
-90,300.0,145.325
-90,302.5,145.325
-90,305.0,145.325
-90,307.5,145.325
-90,310.0,145.325
-90,312.5,145.325
-90,315.0,145.325
-90,317.5,145.325
-90,320.0,145.325
-90,322.5,145.325
-90,325.0,145.325
-90,327.5,145.325
-90,330.0,145.325
-90,332.5,145.325
-90,335.0,145.325
-90,337.5,145.325
-90,340.0,145.325
-90,342.5,145.325
-90,345.0,145.325
-90,347.5,145.325
-90,350.0,145.325
-90,352.5,145.325
-90,355.0,145.325
-90,357.5,145.325
-90,360.0,145.325
-85,0.0,167.145
-85,2.5,168.02
-85,5.0,168.894
-85,7.5,171.806
-85,10.0,175.397
-85,12.5,183.753
-85,15.0,196.876
-85,17.5,207.893
-85,20.0,212.594
-85,22.5,217.295
-85,25.0,219.33
-85,27.5,221.402
-85,30.0,222.263
-85,32.5,222.721
-85,35.0,223.51
-85,37.5,224.63
-85,40.0,225.6
-85,42.5,226.225
-85,45.0,226.899
-85,47.5,228.414
-85,50.0,229.929
-85,52.5,231.265
-85,55.0,232.542
-85,57.5,233.167
-85,60.0,233.139
-85,62.5,233.267
-85,65.0,233.655
-85,67.5,234.043
-85,70.0,234.7
-85,72.5,235.357
-85,75.0,235.698
-85,77.5,235.935
-85,80.0,236.037
-85,82.5,236.006
-85,85.0,235.944
-85,87.5,235.794
-85,90.0,235.817
-85,92.5,235.903
-85,95.0,235.99
-85,97.5,235.931
-85,100.0,235.824
-85,102.5,235.732
-85,105.0,235.655
-85,107.5,235.584
-85,110.0,235.529
-85,112.5,235.474
-85,115.0,235.397
-85,117.5,235.321
-85,120.0,235.488
-85,122.5,235.66
-85,125.0,235.777
-85,127.5,235.839
-85,130.0,235.913
-85,132.5,236.024
-85,135.0,236.134
-85,137.5,236.171
-85,140.0,236.207
-85,142.5,236.175
-85,145.0,236.121
-85,147.5,236.046
-85,150.0,236.151
-85,152.5,236.289
-85,155.0,236.351
-85,157.5,236.414
-85,160.0,236.469
-85,162.5,236.523
-85,165.0,236.616
-85,167.5,236.721
-85,170.0,236.768
