lat,lon,min_temp
-90,0.0,144.544
-90,2.5,144.544
-90,5.0,144.544
-90,7.5,144.544
-90,10.0,144.544
-90,12.5,144.544
-90,15.0,144.544
-90,17.5,144.544
-90,20.0,144.544
-90,22.5,144.544
-90,25.0,144.544
-90,27.5,144.544
-90,30.0,144.544
-90,32.5,144.544
-90,35.0,144.544
-90,37.5,144.544
-90,40.0,144.544
-90,42.5,144.544
-90,45.0,144.544
-90,47.5,144.544
-90,50.0,144.544
-90,52.5,144.544
-90,55.0,144.544
-90,57.5,144.544
-90,60.0,144.544
-90,62.5,144.544
-90,65.0,144.544
-90,67.5,144.544
-90,70.0,144.544
-90,72.5,144.544
-90,75.0,144.544
-90,77.5,144.544
-90,80.0,144.544
-90,82.5,144.544
-90,85.0,144.544
-90,87.5,144.544
-90,90.0,144.544
-90,92.5,144.544
-90,95.0,144.544
-90,97.5,144.544
-90,100.0,144.544
-90,102.5,144.544
-90,105.0,144.544
-90,107.5,144.544
-90,110.0,144.544
-90,112.5,144.544
-90,115.0,144.544
-90,117.5,144.544
-90,120.0,144.544
-90,122.5,144.544
-90,125.0,144.544
-90,127.5,144.544
-90,130.0,144.544
-90,132.5,144.544
-90,135.0,144.544
-90,137.5,144.544
-90,140.0,144.544
-90,142.5,144.544
-90,145.0,144.544
-90,147.5,144.544
-90,150.0,144.544
-90,152.5,144.544
-90,155.0,144.544
-90,157.5,144.544
-90,160.0,144.544
-90,162.5,144.544
-90,165.0,144.544
-90,167.5,144.544
-90,170.0,144.544
-90,172.5,144.544
-90,175.0,144.544
-90,177.5,144.544
-90,180.0,144.544
-90,182.5,144.544
-90,185.0,144.544
-90,187.5,144.544
-90,190.0,144.544
-90,192.5,144.544
-90,195.0,144.544
-90,197.5,144.544
-90,200.0,144.544
-90,202.5,144.544
-90,205.0,144.544
-90,207.5,144.544
-90,210.0,144.544
-90,212.5,144.544
-90,215.0,144.544
-90,217.5,144.544
-90,220.0,144.544
-90,222.5,144.544
-90,225.0,144.544
-90,227.5,144.544
-90,230.0,144.544
-90,232.5,144.544
-90,235.0,144.544
-90,237.5,144.544
-90,240.0,144.544
-90,242.5,144.544
-90,245.0,144.544
-90,247.5,144.544
-90,250.0,144.544
-90,252.5,144.544
-90,255.0,144.544
-90,257.5,144.544
-90,260.0,144.544
-90,262.5,144.544
-90,265.0,144.544
-90,267.5,144.544
-90,270.0,144.544
-90,272.5,144.544
-90,275.0,144.544
-90,277.5,144.544
-90,280.0,144.544
-90,282.5,144.544
-90,285.0,144.544
-90,287.5,144.544
-90,290.0,144.544
-90,292.5,144.544
-90,295.0,144.544
-90,297.5,144.544
-90,300.0,144.544
-90,302.5,144.544
-90,305.0,144.544
-90,307.5,144.544
-90,310.0,144.544
-90,312.5,144.544
-90,315.0,144.544
-90,317.5,144.544
-90,320.0,144.544
-90,322.5,144.544
-90,325.0,144.544
-90,327.5,144.544
-90,330.0,144.544
-90,332.5,144.544
-90,335.0,144.544
-90,337.5,144.544
-90,340.0,144.544
-90,342.5,144.544
-90,345.0,144.544
-90,347.5,144.544
-90,350.0,144.544
-90,352.5,144.544
-90,355.0,144.544
-90,357.5,144.544
-90,360.0,144.544
-85,0.0,144.666
-85,2.5,144.634
-85,5.0,144.601
-85,7.5,144.607
