lat,lon,min_temp
-90,0.0,145.632
-90,2.5,145.632
-90,5.0,145.632
-90,7.5,145.632
-90,10.0,145.632
-90,12.5,145.632
-90,15.0,145.632
-90,17.5,145.632
-90,20.0,145.632
-90,22.5,145.632
-90,25.0,145.632
-90,27.5,145.632
-90,30.0,145.632
-90,32.5,145.632
-90,35.0,145.632
-90,37.5,145.632
-90,40.0,145.632
-90,42.5,145.632
-90,45.0,145.632
-90,47.5,145.632
-90,50.0,145.632
-90,52.5,145.632
-90,55.0,145.632
-90,57.5,145.632
-90,60.0,145.632
-90,62.5,145.632
-90,65.0,145.632
-90,67.5,145.632
-90,70.0,145.632
-90,72.5,145.632
-90,75.0,145.632
-90,77.5,145.632
-90,80.0,145.632
-90,82.5,145.632
-90,85.0,145.632
-90,87.5,145.632
-90,90.0,145.632
-90,92.5,145.632
-90,95.0,145.632
-90,97.5,145.632
-90,100.0,145.632
-90,102.5,145.632
-90,105.0,145.632
-90,107.5,145.632
-90,110.0,145.632
-90,112.5,145.632
-90,115.0,145.632
-90,117.5,145.632
-90,120.0,145.632
-90,122.5,145.632
-90,125.0,145.632
-90,127.5,145.632
-90,130.0,145.632
-90,132.5,145.632
-90,135.0,145.632
-90,137.5,145.632
-90,140.0,145.632
-90,142.5,145.632
-90,145.0,145.632
-90,147.5,145.632
-90,150.0,145.632
-90,152.5,145.632
-90,155.0,145.632
-90,157.5,145.632
-90,160.0,145.632
-90,162.5,145.632
-90,165.0,145.632
-90,167.5,145.632
-90,170.0,145.632
-90,172.5,145.632
-90,175.0,145.632
-90,177.5,145.632
-90,180.0,145.632
-90,182.5,145.632
-90,185.0,145.632
-90,187.5,145.632
-90,190.0,145.632
-90,192.5,145.632
-90,195.0,145.632
-90,197.5,145.632
-90,200.0,145.632
-90,202.5,145.632
-90,205.0,145.632
-90,207.5,145.632
-90,210.0,145.632
-90,212.5,145.632
-90,215.0,145.632
-90,217.5,145.632
-90,220.0,145.632
-90,222.5,145.632
-90,225.0,145.632
-90,227.5,145.632
-90,230.0,145.632
-90,232.5,145.632
-90,235.0,145.632
-90,237.5,145.632
-90,240.0,145.632
-90,242.5,145.632
-90,245.0,145.632
-90,247.5,145.632
-90,250.0,145.632
-90,252.5,145.632
-90,255.0,145.632
-90,257.5,145.632
-90,260.0,145.632
-90,262.5,145.632
-90,265.0,145.632
-90,267.5,145.632
-90,270.0,145.632
-90,272.5,145.632
-90,275.0,145.632
-90,277.5,145.632
-90,280.0,145.632
-90,282.5,145.632
-90,285.0,145.632
-90,287.5,145.632
-90,290.0,145.632
-90,292.5,145.632
-90,295.0,145.632
-90,297.5,145.632
-90,300.0,145.632
-90,302.5,145.632
-90,305.0,145.632
-90,307.5,145.632
-90,310.0,145.632
-90,312.5,145.632
-90,315.0,145.632
-90,317.5,145.632
-90,320.0,145.632
-90,322.5,145.632
-90,325.0,145.632
-90,327.5,145.632
-90,330.0,145.632
-90,332.5,145.632
-90,335.0,145.632
-90,337.5,145.632
-90,340.0,145.632
-90,342.5,145.632
-90,345.0,145.632
-90,347.5,145.632
-90,350.0,145.632
-90,352.5,145.632
-90,355.0,145.632
-90,357.5,145.632
-90,360.0,145.632
-85,0.0,145.683
-85,2.5,146.498
-85,5.0,147.322
-85,7.5,147.178
-85,10.0,146.711
-85,12.5,147.3
-85,15.0,148.961
-85,17.5,151.954
-85,20.0,158.931
-85,22.5,165.907
-85,25.0,177.286
-85,27.5,188.755
-85,30.0,193.051
-85,32.5,194.954
-85,35.0,199.798
-85,37.5,207.582
-85,40.0,214.368
-85,42.5,218.247
-85,45.0,222.146
-85,47.5,231.273
-85,50.0,240.399
-85,52.5,246.372
-85,55.0,251.293
-85,57.5,253.747
-85,60.0,253.733
-85,62.5,253.842
-85,65.0,254.238
-85,67.5,254.633
-85,70.0,255.319
-85,72.5,256.005
-85,75.0,256.398
-85,77.5,256.692
-85,80.0,256.834
-85,82.5,256.824
-85,85.0,256.808
-85,87.5,256.778
-85,90.0,256.866
-85,92.5,257.072
-85,95.0,257.277
-85,97.5,257.203
-85,100.0,257.037
-85,102.5,256.865
-85,105.0,256.687
-85,107.5,256.52
-85,110.0,256.388
-85,112.5,256.256
-85,115.0,256.154
-85,117.5,256.053
-85,120.0,256.244
-85,122.5,256.492
-85,125.0,256.691
-85,127.5,256.84
-85,130.0,257.011
-85,132.5,257.247
-85,135.0,257.484
-85,137.5,257.579
-85,140.0,257.673
-85,142.5,257.667
-85,145.0,257.627
-85,147.5,257.584
-85,150.0,257.705
-85,152.5,257.852
-85,155.0,257.887
-85,157.5,257.922
-85,160.0,257.97
-85,162.5,258.018
-85,165.0,258.077
-85,167.5,258.139
-85,170.0,258.158
-85,172.5,258.135
-85,175.0,258.119
-85,177.5,258.124
-85,180.0,258.128
-85,182.5,258.228
-85,185.0,258.387
-85,187.5,258.333
-85,190.0,258.208
-85,192.5,258.077
-85,195.0,257.94
-85,197.5,257.838
-85,200.0,257.844
-85,202.5,257.85
-85,205.0,257.607
-85,207.5,257.365
-85,210.0,257.143
-85,212.5,257.06
-85,215.0,256.969
-85,217.5,256.869
-85,220.0,256.762
-85,222.5,256.632
-85,225.0,256.503
-85,227.5,256.234
-85,230.0,255.965
-85,232.5,255.456
-85,235.0,254.866
-85,237.5,253.901
-85,240.0,252.56
-85,242.5,251.237
-85,245.0,249.987
-85,247.5,248.857
-85,250.0,247.668
-85,252.5,246.478
-85,255.0,234.934
-85,257.5,219.938
-85,260.0,209.892
-85,262.5,204.796
-85,265.0,198.751
-85,267.5,189.859
-85,270.0,180.966
-85,272.5,173.887
-85,275.0,166.808
-85,277.5,163.507
-85,280.0,161.466
-85,282.5,159.731
-85,285.0,158.302
-85,287.5,157.469
-85,290.0,158.422
-85,292.5,159.375
-85,295.0,163.822
-85,297.5,168.295
-85,300.0,166.45
-85,302.5,162.499
-85,305.0,160.59
-85,307.5,160.724
-85,310.0,159.786
-85,312.5,155.635
-85,315.0,151.484
-85,317.5,153.428
-85,320.0,155.373
-85,322.5,155.122
-85,325.0,154.14
-85,327.5,153.624
-85,330.0,153.577
-85,332.5,153.045
-85,335.0,151.061
-85,337.5,149.078
-85,340.0,147.993
-85,342.5,146.908
-85,345.0,146.629
-85,347.5,146.619
-85,350.0,146.565
-85,352.5,146.467
-85,355.0,146.318
-85,357.5,145.999
-85,360.0,145.683
