lat,lon,min_temp
-90,0.0,145.028
-90,2.5,145.028
-90,5.0,145.028
-90,7.5,145.028
-90,10.0,145.028
-90,12.5,145.028
-90,15.0,145.028
-90,17.5,145.028
-90,20.0,145.028
-90,22.5,145.028
-90,25.0,145.028
-90,27.5,145.028
-90,30.0,145.028
-90,32.5,145.028
-90,35.0,145.028
-90,37.5,145.028
-90,40.0,145.028
-90,42.5,145.028
-90,45.0,145.028
-90,47.5,145.028
-90,50.0,145.028
-90,52.5,145.028
-90,55.0,145.028
-90,57.5,145.028
-90,60.0,145.028
-90,62.5,145.028
-90,65.0,145.028
-90,67.5,145.028
-90,70.0,145.028
-90,72.5,145.028
-90,75.0,145.028
-90,77.5,145.028
-90,80.0,145.028
-90,82.5,145.028
-90,85.0,145.028
-90,87.5,145.028
-90,90.0,145.028
-90,92.5,145.028
-90,95.0,145.028
-90,97.5,145.028
-90,100.0,145.028
-90,102.5,145.028
-90,105.0,145.028
-90,107.5,145.028
-90,110.0,145.028
-90,112.5,145.028
-90,115.0,145.028
-90,117.5,145.028
-90,120.0,145.028
-90,122.5,145.028
-90,125.0,145.028
-90,127.5,145.028
-90,130.0,145.028
-90,132.5,145.028
-90,135.0,145.028
-90,137.5,145.028
-90,140.0,145.028
-90,142.5,145.028
-90,145.0,145.028
-90,147.5,145.028
-90,150.0,145.028
-90,152.5,145.028
-90,155.0,145.028
-90,157.5,145.028
-90,160.0,145.028
-90,162.5,145.028
-90,165.0,145.028
-90,167.5,145.028
-90,170.0,145.028
-90,172.5,145.028
-90,175.0,145.028
-90,177.5,145.028
-90,180.0,145.028
-90,182.5,145.028
-90,185.0,145.028
-90,187.5,145.028
-90,190.0,145.028
-90,192.5,145.028
-90,195.0,145.028
-90,197.5,145.028
-90,200.0,145.028
-90,202.5,145.028
-90,205.0,145.028
-90,207.5,145.028
-90,210.0,145.028
-90,212.5,145.028
-90,215.0,145.028
-90,217.5,145.028
-90,220.0,145.028
-90,222.5,145.028
-90,225.0,145.028
-90,227.5,145.028
-90,230.0,145.028
-90,232.5,145.028
-90,235.0,145.028
-90,237.5,145.028
-90,240.0,145.028
-90,242.5,145.028
-90,245.0,145.028
-90,247.5,145.028
-90,250.0,145.028
-90,252.5,145.028
-90,255.0,145.028
-90,257.5,145.028
-90,260.0,145.028
-90,262.5,145.028
-90,265.0,145.028
-90,267.5,145.028
-90,270.0,145.028
-90,272.5,145.028
-90,275.0,145.028
-90,277.5,145.028
-90,280.0,145.028
-90,282.5,145.028
-90,285.0,145.028
-90,287.5,145.028
-90,290.0,145.028
-90,292.5,145.028
-90,295.0,145.028
-90,297.5,145.028
-90,300.0,145.028
-90,302.5,145.028
-90,305.0,145.028
-90,307.5,145.028
-90,310.0,145.028
-90,312.5,145.028
-90,315.0,145.028
-90,317.5,145.028
-90,320.0,145.028
-90,322.5,145.028
-90,325.0,145.028
-90,327.5,145.028
-90,330.0,145.028
-90,332.5,145.028
-90,335.0,145.028
-90,337.5,145.028
-90,340.0,145.028
-90,342.5,145.028
-90,345.0,145.028
-90,347.5,145.028
-90,350.0,145.028
-90,352.5,145.028
-90,355.0,145.028
-90,357.5,145.028
-90,360.0,145.028
-85,0.0,161.157
-85,2.5,164.179
-85,5.0,167.201
-85,7.5,170.073
-85,10.0,172.894
-85,12.5,177.807
-85,15.0,184.812
-85,17.5,190.728
-85,20.0,193.374
-85,22.5,196.02
-85,25.0,197.352
-85,27.5,198.727
-85,30.0,199.383
-85,32.5,199.798
-85,35.0,200.451
-85,37.5,201.342
-85,40.0,202.104
-85,42.5,202.474
-85,45.0,202.964
-85,47.5,204.148
-85,50.0,205.332
-85,52.5,206.415
-85,55.0,207.464
-85,57.5,207.985
-85,60.0,207.978
-85,62.5,207.992
-85,65.0,208.273
-85,67.5,208.671
-85,70.0,209.28
-85,72.5,209.889
-85,75.0,210.242
-85,77.5,210.51
-85,80.0,210.654
-85,82.5,210.673
-85,85.0,210.667
-85,87.5,210.581
-85,90.0,210.496
-85,92.5,210.713
-85,95.0,210.992
-85,97.5,211.032
-85,100.0,210.993
-85,102.5,210.885
-85,105.0,210.709
-85,107.5,210.555
-85,110.0,210.469
-85,112.5,210.384
-85,115.0,210.325
-85,117.5,210.266
-85,120.0,210.214
-85,122.5,210.411
-85,125.0,210.57
-85,127.5,210.684
-85,130.0,210.816
-85,132.5,211.003
-85,135.0,211.191
-85,137.5,211.258
-85,140.0,211.326
-85,142.5,211.332
-85,145.0,211.318
-85,147.5,211.26
-85,150.0,211.16
-85,152.5,211.229
-85,155.0,211.244
-85,157.5,211.258
-85,160.0,211.312
-85,162.5,211.365
-85,165.0,211.464
-85,167.5,211.577
-85,170.0,211.607
-85,172.5,211.552
-85,175.0,211.515
-85,177.5,211.53
-85,180.0,211.546
-85,182.5,211.499
-85,185.0,211.453
-85,187.5,211.175
-85,190.0,210.876
-85,192.5,210.785
-85,195.0,210.707
-85,197.5,210.653
-85,200.0,210.667
-85,202.5,210.681
-85,205.0,210.475
-85,207.5,210.269
-85,210.0,210.036
-85,212.5,209.99
-85,215.0,210.007
-85,217.5,210.024
-85,220.0,210.052
-85,222.5,210.113
-85,225.0,210.175
-85,227.5,210.083
-85,230.0,209.991
-85,232.5,209.744
-85,235.0,209.445
-85,237.5,208.785
-85,240.0,207.762
-85,242.5,206.824
-85,245.0,206.14
-85,247.5,205.607
-85,250.0,205.105
-85,252.5,204.604
-85,255.0,203.904
-85,257.5,203.139
-85,260.0,202.153
-85,262.5,200.947
-85,265.0,199.717
-85,267.5,198.413
-85,270.0,197.11
-85,272.5,193.114
-85,275.0,189.119
-85,277.5,186.617
-85,280.0,184.615
-85,282.5,182.88
-85,285.0,181.414
-85,287.5,180.11
-85,290.0,179.293
-85,292.5,178.475
-85,295.0,178.942
-85,297.5,179.412
-85,300.0,179.163
-85,302.5,178.676
-85,305.0,175.335
-85,307.5,169.14
-85,310.0,164.402
-85,312.5,164.035
-85,315.0,163.667
-85,317.5,163.706
-85,320.0,163.751
-85,322.5,163.88
-85,325.0,164.022
-85,327.5,165.814
-85,330.0,169.257
-85,332.5,170.806
-85,335.0,166.675
-85,337.5,162.543
-85,340.0,165.364
-85,342.5,168.184
-85,345.0,166.624
-85,347.5,163.602
-85,350.0,162.072
-85,352.5,162.032
-85,355.0,161.904
-85,357.5,161.522
