lat,lon,min_temp
-90,0.0,145.6
-90,2.5,145.6
-90,5.0,145.6
-90,7.5,145.6
-90,10.0,145.6
-90,12.5,145.6
-90,15.0,145.6
-90,17.5,145.6
-90,20.0,145.6
-90,22.5,145.6
-90,25.0,145.6
-90,27.5,145.6
-90,30.0,145.6
-90,32.5,145.6
-90,35.0,145.6
-90,37.5,145.6
-90,40.0,145.6
-90,42.5,145.6
-90,45.0,145.6
-90,47.5,145.6
-90,50.0,145.6
-90,52.5,145.6
-90,55.0,145.6
-90,57.5,145.6
-90,60.0,145.6
-90,62.5,145.6
-90,65.0,145.6
-90,67.5,145.6
-90,70.0,145.6
-90,72.5,145.6
-90,75.0,145.6
-90,77.5,145.6
-90,80.0,145.6
-90,82.5,145.6
-90,85.0,145.6
-90,87.5,145.6
-90,90.0,145.6
-90,92.5,145.6
-90,95.0,145.6
-90,97.5,145.6
-90,100.0,145.6
-90,102.5,145.6
-90,105.0,145.6
-90,107.5,145.6
-90,110.0,145.6
-90,112.5,145.6
-90,115.0,145.6
-90,117.5,145.6
-90,120.0,145.6
-90,122.5,145.6
-90,125.0,145.6
-90,127.5,145.6
-90,130.0,145.6
-90,132.5,145.6
-90,135.0,145.6
-90,137.5,145.6
-90,140.0,145.6
-90,142.5,145.6
-90,145.0,145.6
-90,147.5,145.6
-90,150.0,145.6
-90,152.5,145.6
-90,155.0,145.6
-90,157.5,145.6
-90,160.0,145.6
-90,162.5,145.6
-90,165.0,145.6
-90,167.5,145.6
-90,170.0,145.6
-90,172.5,145.6
-90,175.0,145.6
-90,177.5,145.6
-90,180.0,145.6
-90,182.5,145.6
-90,185.0,145.6
-90,187.5,145.6
-90,190.0,145.6
-90,192.5,145.6
-90,195.0,145.6
-90,197.5,145.6
-90,200.0,145.6
-90,202.5,145.6
-90,205.0,145.6
-90,207.5,145.6
-90,210.0,145.6
-90,212.5,145.6
-90,215.0,145.6
-90,217.5,145.6
-90,220.0,145.6
-90,222.5,145.6
-90,225.0,145.6
-90,227.5,145.6
-90,230.0,145.6
-90,232.5,145.6
-90,235.0,145.6
-90,237.5,145.6
-90,240.0,145.6
-90,242.5,145.6
-90,245.0,145.6
-90,247.5,145.6
-90,250.0,145.6
-90,252.5,145.6
-90,255.0,145.6
-90,257.5,145.6
-90,260.0,145.6
-90,262.5,145.6
-90,265.0,145.6
-90,267.5,145.6
-90,270.0,145.6
-90,272.5,145.6
-90,275.0,145.6
-90,277.5,145.6
-90,280.0,145.6
-90,282.5,145.6
-90,285.0,145.6
-90,287.5,145.6
-90,290.0,145.6
-90,292.5,145.6
-90,295.0,145.6
-90,297.5,145.6
-90,300.0,145.6
-90,302.5,145.6
-90,305.0,145.6
-90,307.5,145.6
-90,310.0,145.6
-90,312.5,145.6
-90,315.0,145.6
-90,317.5,145.6
-90,320.0,145.6
-90,322.5,145.6
-90,325.0,145.6
-90,327.5,145.6
-90,330.0,145.6
-90,332.5,145.6
-90,335.0,145.6
-90,337.5,145.6
-90,340.0,145.6
-90,342.5,145.6
-90,345.0,145.6
-90,347.5,145.6
-90,350.0,145.6
-90,352.5,145.6
-90,355.0,145.6
-90,357.5,145.6
-90,360.0,145.6
-85,0.0,145.688
-85,2.5,145.661
-85,5.0,145.635
-85,7.5,145.64
-85,10.0,145.655
-85,12.5,145.672
