lat,lon,min_temp
-90.0,0.0,145.843
-90.0,2.5,145.843
-90.0,5.0,145.843
-90.0,7.5,145.843
-90.0,10.0,145.843
-90.0,12.5,145.843
-90.0,15.0,145.843
-90.0,17.5,145.843
-90.0,20.0,145.843
-90.0,22.5,145.843
-90.0,25.0,145.843
-90.0,27.5,145.843
-90.0,30.0,145.843
-90.0,32.5,145.843
-90.0,35.0,145.843
-90.0,37.5,145.843
-90.0,40.0,145.843
-90.0,42.5,145.843
-90.0,45.0,145.843
-90.0,47.5,145.843
-90.0,50.0,145.843
-90.0,52.5,145.843
-90.0,55.0,145.843
-90.0,57.5,145.843
-90.0,60.0,145.843
-90.0,62.5,145.843
-90.0,65.0,145.843
-90.0,67.5,145.843
-90.0,70.0,145.843
-90.0,72.5,145.843
-90.0,75.0,145.843
-90.0,77.5,145.843
-90.0,80.0,145.843
-90.0,82.5,145.843
-90.0,85.0,145.843
-90.0,87.5,145.843
-90.0,90.0,145.843
-90.0,92.5,145.843
-90.0,95.0,145.843
-90.0,97.5,145.843
-90.0,100.0,145.843
-90.0,102.5,145.843
-90.0,105.0,145.843
-90.0,107.5,145.843
-90.0,110.0,145.843
-90.0,112.5,145.843
-90.0,115.0,145.843
-90.0,117.5,145.843
-90.0,120.0,145.843
-90.0,122.5,145.843
-90.0,125.0,145.843
-90.0,127.5,145.843
-90.0,130.0,145.843
-90.0,132.5,145.843
-90.0,135.0,145.843
-90.0,137.5,145.843
-90.0,140.0,145.843
-90.0,142.5,145.843
-90.0,145.0,145.843
-90.0,147.5,145.843
-90.0,150.0,145.843
-90.0,152.5,145.843
-90.0,155.0,145.843
-90.0,157.5,145.843
-90.0,160.0,145.843
-90.0,162.5,145.843
-90.0,165.0,145.843
-90.0,167.5,145.843
-90.0,170.0,145.843
-90.0,172.5,145.843
-90.0,175.0,145.843
-90.0,177.5,145.843
-90.0,180.0,145.843
-90.0,182.5,145.843
-90.0,185.0,145.843
-90.0,187.5,145.843
-90.0,190.0,145.843
-90.0,192.5,145.843
-90.0,195.0,145.843
-90.0,197.5,145.843
-90.0,200.0,145.843
-90.0,202.5,145.843
-90.0,205.0,145.843
-90.0,207.5,145.843
-90.0,210.0,145.843
-90.0,212.5,145.843
-90.0,215.0,145.843
-90.0,217.5,145.843
-90.0,220.0,145.843
-90.0,222.5,145.843
-90.0,225.0,145.843
-90.0,227.5,145.843
-90.0,230.0,145.843
-90.0,232.5,145.843
-90.0,235.0,145.843
-90.0,237.5,145.843
-90.0,240.0,145.843
-90.0,242.5,145.843
-90.0,245.0,145.843
-90.0,247.5,145.843
-90.0,250.0,145.843
-90.0,252.5,145.843
-90.0,255.0,145.843
-90.0,257.5,145.843
-90.0,260.0,145.843
-90.0,262.5,145.843
-90.0,265.0,145.843
-90.0,267.5,145.843
-90.0,270.0,145.843
-90.0,272.5,145.843
-90.0,275.0,145.843
-90.0,277.5,145.843
-90.0,280.0,145.843
-90.0,282.5,145.843
-90.0,285.0,145.843
-90.0,287.5,145.843
-90.0,290.0,145.843
-90.0,292.5,145.843
-90.0,295.0,145.843
-90.0,297.5,145.843
-90.0,300.0,145.843
-90.0,302.5,145.843
-90.0,305.0,145.843
-90.0,307.5,145.843
-90.0,310.0,145.843
-90.0,312.5,145.843
-90.0,315.0,145.843
-90.0,317.5,145.843
-90.0,320.0,145.843
-90.0,322.5,145.843
-90.0,325.0,145.843
-90.0,327.5,145.843
-90.0,330.0,145.843
-90.0,332.5,145.843
-90.0,335.0,145.843
-90.0,337.5,145.843
-90.0,340.0,145.843
-90.0,342.5,145.843
-90.0,345.0,145.843
-90.0,347.5,145.843
-90.0,350.0,145.843
-90.0,352.5,145.843
-90.0,355.0,145.843
-90.0,357.5,145.843
-90.0,360.0,145.843
-85.0,0.0,145.926
-85.0,2.5,145.902
-85.0,5.0,145.878
-85.0,7.5,145.881
-85.0,10.0,145.892
-85.0,12.5,145.905
-85.0,15.0,145.92
-85.0,17.5,145.938
-85.0,20.0,145.964
-85.0,22.5,145.989
-85.0,25.0,146.033
-85.0,27.5,146.077
-85.0,30.0,147.124
-85.0,32.5,148.494
-85.0,35.0,150.405
-85.0,37.5,152.858
-85.0,40.0,154.627
-85.0,42.5,154.346
-85.0,45.0,154.065
-85.0,47.5,155.136
-85.0,50.0,156.113
-85.0,52.5,159.318
-85.0,55.0,163.266
-85.0,57.5,165.901
-85.0,60.0,167.223
-85.0,62.5,168.361
-85.0,65.0,168.823
-85.0,67.5,169.284
-85.0,70.0,171.027
-85.0,72.5,172.769
-85.0,75.0,174.879
-85.0,77.5,177.111
-85.0,80.0,178.435
-85.0,82.5,178.853
-85.0,85.0,179.993
-85.0,87.5,183.22
-85.0,90.0,186.434
-85.0,92.5,190.533
-85.0,95.0,194.631
-85.0,97.5,194.583
-85.0,100.0,193.152
-85.0,102.5,190.045
-85.0,105.0,185.262
-85.0,107.5,180.693
-85.0,110.0,176.767
-85.0,112.5,172.842
-85.0,115.0,171.565
-85.0,117.5,170.288
-85.0,120.0,171.157
-85.0,122.5,172.71
-85.0,125.0,174.539
-85.0,127.5,176.644
-85.0,130.0,179.155
-85.0,132.5,182.884
-85.0,135.0,186.612
-85.0,137.5,187.943
-85.0,140.0,189.274
-85.0,142.5,189.193
-85.0,145.0,188.64
