lat,lon,tsurfmx
-90.0,0.0,143.811
-90.0,2.5,143.811
-90.0,5.0,143.811
-90.0,7.5,143.811
-90.0,10.0,143.811
-90.0,12.5,143.811
-90.0,15.0,143.811
-90.0,17.5,143.811
-90.0,20.0,143.811
-90.0,22.5,143.811
-90.0,25.0,143.811
-90.0,27.5,143.811
-90.0,30.0,143.811
-90.0,32.5,143.811
-90.0,35.0,143.811
-90.0,37.5,143.811
-90.0,40.0,143.811
-90.0,42.5,143.811
-90.0,45.0,143.811
-90.0,47.5,143.811
-90.0,50.0,143.811
-90.0,52.5,143.811
-90.0,55.0,143.811
-90.0,57.5,143.811
-90.0,60.0,143.811
-90.0,62.5,143.811
-90.0,65.0,143.811
-90.0,67.5,143.811
-90.0,70.0,143.811
-90.0,72.5,143.811
-90.0,75.0,143.811
-90.0,77.5,143.811
-90.0,80.0,143.811
-90.0,82.5,143.811
-90.0,85.0,143.811
-90.0,87.5,143.811
-90.0,90.0,143.811
-90.0,92.5,143.811
-90.0,95.0,143.811
-90.0,97.5,143.811
-90.0,100.0,143.811
-90.0,102.5,143.811
-90.0,105.0,143.811
-90.0,107.5,143.811
-90.0,110.0,143.811
-90.0,112.5,143.811
-90.0,115.0,143.811
-90.0,117.5,143.811
-90.0,120.0,143.811
-90.0,122.5,143.811
-90.0,125.0,143.811
-90.0,127.5,143.811
-90.0,130.0,143.811
-90.0,132.5,143.811
-90.0,135.0,143.811
-90.0,137.5,143.811
-90.0,140.0,143.811
-90.0,142.5,143.811
-90.0,145.0,143.811
-90.0,147.5,143.811
-90.0,150.0,143.811
-90.0,152.5,143.811
-90.0,155.0,143.811
-90.0,157.5,143.811
-90.0,160.0,143.811
-90.0,162.5,143.811
-90.0,165.0,143.811
-90.0,167.5,143.811
-90.0,170.0,143.811
-90.0,172.5,143.811
-90.0,175.0,143.811
-90.0,177.5,143.811
-90.0,180.0,143.811
-90.0,182.5,143.811
-90.0,185.0,143.811
-90.0,187.5,143.811
-90.0,190.0,143.811
-90.0,192.5,143.811
-90.0,195.0,143.811
-90.0,197.5,143.811
-90.0,200.0,143.811
-90.0,202.5,143.811
-90.0,205.0,143.811
-90.0,207.5,143.811
-90.0,210.0,143.811
-90.0,212.5,143.811
-90.0,215.0,143.811
-90.0,217.5,143.811
-90.0,220.0,143.811
-90.0,222.5,143.811
-90.0,225.0,143.811
-90.0,227.5,143.811
-90.0,230.0,143.811
-90.0,232.5,143.811
-90.0,235.0,143.811
-90.0,237.5,143.811
-90.0,240.0,143.811
-90.0,242.5,143.811
-90.0,245.0,143.811
-90.0,247.5,143.811
-90.0,250.0,143.811
-90.0,252.5,143.811
-90.0,255.0,143.811
-90.0,257.5,143.811
-90.0,260.0,143.811
-90.0,262.5,143.811
-90.0,265.0,143.811
-90.0,267.5,143.811
-90.0,270.0,143.811
-90.0,272.5,143.811
-90.0,275.0,143.811
-90.0,277.5,143.811
-90.0,280.0,143.811
-90.0,282.5,143.811
-90.0,285.0,143.811
-90.0,287.5,143.811
-90.0,290.0,143.811
-90.0,292.5,143.811
-90.0,295.0,143.811
-90.0,297.5,143.811
-90.0,300.0,143.811
-90.0,302.5,143.811
-90.0,305.0,143.811
-90.0,307.5,143.811
-90.0,310.0,143.811
-90.0,312.5,143.811
-90.0,315.0,143.811
-90.0,317.5,143.811
-90.0,320.0,143.811
-90.0,322.5,143.811
-90.0,325.0,143.811
-90.0,327.5,143.811
-90.0,330.0,143.811
-90.0,332.5,143.811
-90.0,335.0,143.811
-90.0,337.5,143.811
-90.0,340.0,143.811
-90.0,342.5,143.811
-90.0,345.0,143.811
-90.0,347.5,143.811
-90.0,350.0,143.811
-90.0,352.5,143.811
-90.0,355.0,143.811
-90.0,357.5,143.811
-90.0,360.0,143.811
-85.0,0.0,144.007
-85.0,2.5,143.973
-85.0,5.0,143.938
-85.0,7.5,143.932
-85.0,10.0,143.936
-85.0,12.5,143.947
-85.0,15.0,143.966
-85.0,17.5,143.993
-85.0,20.0,144.041
-85.0,22.5,144.09
-85.0,25.0,144.159
-85.0,27.5,144.228
-85.0,30.0,144.308
-85.0,32.5,144.392
-85.0,35.0,144.447
-85.0,37.5,144.472
-85.0,40.0,144.5
-85.0,42.5,144.534
-85.0,45.0,144.569
-85.0,47.5,144.618
-85.0,50.0,144.667
-85.0,52.5,144.665
-85.0,55.0,144.646
-85.0,57.5,144.648
-85.0,60.0,144.669
-85.0,62.5,144.685
-85.0,65.0,144.686
-85.0,67.5,144.686
-85.0,70.0,144.686
-85.0,72.5,144.686
-85.0,75.0,144.698
-85.0,77.5,144.712
-85.0,80.0,144.744
-85.0,82.5,144.795
-85.0,85.0,144.874
-85.0,87.5,145.007
-85.0,90.0,145.14
-85.0,92.5,145.405
-85.0,95.0,145.669
-85.0,97.5,145.573
-85.0,100.0,145.356
-85.0,102.5,145.173
-85.0,105.0,145.024
-85.0,107.5,144.897
-85.0,110.0,144.839
-85.0,112.5,144.78
-85.0,115.0,144.773
-85.0,117.5,144.774
-85.0,120.0,144.784
-85.0,122.5,144.796
-85.0,125.0,144.824
-85.0,127.5,144.868
-85.0,130.0,144.911
-85.0,132.5,144.953
-85.0,135.0,144.998
-85.0,137.5,145.024
-85.0,140.0,145.05
-85.0,142.5,145.022
-85.0,145.0,144.976
-85.0,147.5,144.958
-85.0,150.0,144.969
-85.0,152.5,144.984
-85.0,155.0,145.011
-85.0,157.5,145.037
-85.0,160.0,145.019
-85.0,162.5,145.008
-85.0,165.0,144.992
-85.0,167.5,144.974
-85.0,170.0,144.969
-85.0,172.5,144.977
-85.0,175.0,144.993
-85.0,177.5,145.034
-85.0,180.0,145.075
-85.0,182.5,145.101
-85.0,185.0,145.127
-85.0,187.5,145.151
-85.0,190.0,145.173
-85.0,192.5,145.175
-85.0,195.0,145.156
-85.0,197.5,145.137
-85.0,200.0,145.117
-85.0,202.5,145.097
-85.0,205.0,145.082
-85.0,207.5,145.067
-85.0,210.0,145.044
-85.0,212.5,145.02
-85.0,215.0,145.017
-85.0,217.5,145.033
-85.0,220.0,145.052
-85.0,222.5,145.079
-85.0,225.0,145.107
-85.0,227.5,145.115
-85.0,230.0,145.139
-85.0,232.5,145.156
-85.0,235.0,145.169
-85.0,237.5,145.225
-85.0,240.0,145.325
-85.0,242.5,145.393
-85.0,245.0,145.368
-85.0,247.5,145.342
-85.0,250.0,145.284
-85.0,252.5,145.226
-85.0,255.0,145.161
-85.0,257.5,145.095
-85.0,260.0,145.052
-85.0,262.5,145.038
-85.0,265.0,145.019
-85.0,267.5,144.988
-85.0,270.0,144.957
