lat,lon,tsurfmx
-90.0,0.0,142.86
-90.0,2.5,142.86
-90.0,5.0,142.86
-90.0,7.5,142.86
-90.0,10.0,142.86
-90.0,12.5,142.86
-90.0,15.0,142.86
-90.0,17.5,142.86
-90.0,20.0,142.86
-90.0,22.5,142.86
-90.0,25.0,142.86
-90.0,27.5,142.86
-90.0,30.0,142.86
-90.0,32.5,142.86
-90.0,35.0,142.86
-90.0,37.5,142.86
-90.0,40.0,142.86
-90.0,42.5,142.86
-90.0,45.0,142.86
-90.0,47.5,142.86
-90.0,50.0,142.86
-90.0,52.5,142.86
-90.0,55.0,142.86
-90.0,57.5,142.86
-90.0,60.0,142.86
-90.0,62.5,142.86
-90.0,65.0,142.86
-90.0,67.5,142.86
-90.0,70.0,142.86
-90.0,72.5,142.86
-90.0,75.0,142.86
-90.0,77.5,142.86
-90.0,80.0,142.86
-90.0,82.5,142.86
-90.0,85.0,142.86
-90.0,87.5,142.86
-90.0,90.0,142.86
-90.0,92.5,142.86
-90.0,95.0,142.86
-90.0,97.5,142.86
-90.0,100.0,142.86
-90.0,102.5,142.86
-90.0,105.0,142.86
-90.0,107.5,142.86
-90.0,110.0,142.86
-90.0,112.5,142.86
-90.0,115.0,142.86
-90.0,117.5,142.86
-90.0,120.0,142.86
-90.0,122.5,142.86
-90.0,125.0,142.86
-90.0,127.5,142.86
-90.0,130.0,142.86
-90.0,132.5,142.86
-90.0,135.0,142.86
-90.0,137.5,142.86
-90.0,140.0,142.86
-90.0,142.5,142.86
-90.0,145.0,142.86
-90.0,147.5,142.86
-90.0,150.0,142.86
-90.0,152.5,142.86
-90.0,155.0,142.86
-90.0,157.5,142.86
-90.0,160.0,142.86
-90.0,162.5,142.86
-90.0,165.0,142.86
-90.0,167.5,142.86
-90.0,170.0,142.86
-90.0,172.5,142.86
-90.0,175.0,142.86
-90.0,177.5,142.86
-90.0,180.0,142.86
-90.0,182.5,142.86
-90.0,185.0,142.86
-90.0,187.5,142.86
-90.0,190.0,142.86
-90.0,192.5,142.86
-90.0,195.0,142.86
-90.0,197.5,142.86
-90.0,200.0,142.86
-90.0,202.5,142.86
-90.0,205.0,142.86
-90.0,207.5,142.86
-90.0,210.0,142.86
-90.0,212.5,142.86
-90.0,215.0,142.86
-90.0,217.5,142.86
-90.0,220.0,142.86
-90.0,222.5,142.86
-90.0,225.0,142.86
-90.0,227.5,142.86
-90.0,230.0,142.86
-90.0,232.5,142.86
-90.0,235.0,142.86
-90.0,237.5,142.86
-90.0,240.0,142.86
-90.0,242.5,142.86
-90.0,245.0,142.86
-90.0,247.5,142.86
-90.0,250.0,142.86
-90.0,252.5,142.86
-90.0,255.0,142.86
-90.0,257.5,142.86
-90.0,260.0,142.86
-90.0,262.5,142.86
-90.0,265.0,142.86
-90.0,267.5,142.86
-90.0,270.0,142.86
-90.0,272.5,142.86
-90.0,275.0,142.86
-90.0,277.5,142.86
-90.0,280.0,142.86
-90.0,282.5,142.86
-90.0,285.0,142.86
-90.0,287.5,142.86
-90.0,290.0,142.86
-90.0,292.5,142.86
-90.0,295.0,142.86
-90.0,297.5,142.86
-90.0,300.0,142.86
-90.0,302.5,142.86
-90.0,305.0,142.86
-90.0,307.5,142.86
-90.0,310.0,142.86
-90.0,312.5,142.86
-90.0,315.0,142.86
-90.0,317.5,142.86
-90.0,320.0,142.86
-90.0,322.5,142.86
-90.0,325.0,142.86
-90.0,327.5,142.86
-90.0,330.0,142.86
-90.0,332.5,142.86
-90.0,335.0,142.86
-90.0,337.5,142.86
-90.0,340.0,142.86
-90.0,342.5,142.86
-90.0,345.0,142.86
-90.0,347.5,142.86
-90.0,350.0,142.86
-90.0,352.5,142.86
-90.0,355.0,142.86
-90.0,357.5,142.86
-90.0,360.0,142.86
-85.0,0.0,142.714
-85.0,2.5,142.71
-85.0,5.0,142.707
-85.0,7.5,142.748
-85.0,10.0,142.803
-85.0,12.5,142.856
-85.0,15.0,142.905
-85.0,17.5,142.961
-85.0,20.0,143.033
-85.0,22.5,143.106
-85.0,25.0,143.186
-85.0,27.5,143.266
-85.0,30.0,143.336
-85.0,32.5,143.403
-85.0,35.0,143.442
-85.0,37.5,143.454
-85.0,40.0,143.462
-85.0,42.5,143.462
-85.0,45.0,143.466
-85.0,47.5,143.485
-85.0,50.0,143.516
-85.0,52.5,143.529
-85.0,55.0,143.543
-85.0,57.5,143.564
-85.0,60.0,143.597
-85.0,62.5,143.629
-85.0,65.0,143.631
-85.0,67.5,143.633
-85.0,70.0,143.592
-85.0,72.5,143.552
-85.0,75.0,143.522
-85.0,77.5,143.495
-85.0,80.0,143.466
-85.0,82.5,143.444
-85.0,85.0,143.42
-85.0,87.5,143.398
-85.0,90.0,143.426
-85.0,92.5,143.553
-85.0,95.0,143.694
-85.0,97.5,143.75
-85.0,100.0,143.788
-85.0,102.5,143.779
-85.0,105.0,143.723
-85.0,107.5,143.706
-85.0,110.0,143.697
-85.0,112.5,143.688
-85.0,115.0,143.666
-85.0,117.5,143.645
-85.0,120.0,143.649
-85.0,122.5,143.663
-85.0,125.0,143.684
-85.0,127.5,143.712
-85.0,130.0,143.738
-85.0,132.5,143.76
-85.0,135.0,143.785
-85.0,137.5,143.784
-85.0,140.0,143.782
-85.0,142.5,143.758
-85.0,145.0,143.726
-85.0,147.5,143.701
-85.0,150.0,143.685
-85.0,152.5,143.67
-85.0,155.0,143.66
-85.0,157.5,143.66
-85.0,160.0,143.648
-85.0,162.5,143.637
-85.0,165.0,143.617
-85.0,167.5,143.596
-85.0,170.0,143.58
-85.0,172.5,143.568
-85.0,175.0,143.555
-85.0,177.5,143.539
-85.0,180.0,143.524
-85.0,182.5,143.499
-85.0,185.0,143.482
-85.0,187.5,143.494
-85.0,190.0,143.518
-85.0,192.5,143.525
-85.0,195.0,143.529
-85.0,197.5,143.534
-85.0,200.0,143.521
-85.0,202.5,143.509
-85.0,205.0,143.493
-85.0,207.5,143.481
-85.0,210.0,143.469
-85.0,212.5,143.454
-85.0,215.0,143.44
-85.0,217.5,143.426
-85.0,220.0,143.411
-85.0,222.5,143.391
-85.0,225.0,143.375
-85.0,227.5,143.321
-85.0,230.0,143.268
-85.0,232.5,143.205
-85.0,235.0,143.14
-85.0,237.5,143.091
-85.0,240.0,143.071
-85.0,242.5,143.056
-85.0,245.0,143.041
-85.0,247.5,143.04
-85.0,250.0,143.026
-85.0,252.5,143.013
-85.0,255.0,142.994
-85.0,257.5,142.975
-85.0,260.0,142.953
-85.0,262.5,142.929
-85.0,265.0,142.899
-85.0,267.5,142.848
-85.0,270.0,142.796
-85.0,272.5,142.792
-85.0,275.0,142.793
-85.0,277.5,142.828
-85.0,280.0,142.867
-85.0,282.5,142.914
-85.0,285.0,142.971
-85.0,287.5,143.009
-85.0,290.0,142.989
-85.0,292.5,142.97
-85.0,295.0,142.982
-85.0,297.5,143.03
-85.0,300.0,143.015
-85.0,302.5,142.98
-85.0,305.0,142.946
-85.0,307.5,142.913
-85.0,310.0,142.9
-85.0,312.5,142.945
-85.0,315.0,142.991
-85.0,317.5,142.962
-85.0,320.0,142.933
-85.0,322.5,142.915
-85.0,325.0,142.902
-85.0,327.5,142.876
-85.0,330.0,142.838
-85.0,332.5,142.805
-85.0,335.0,142.789
-85.0,337.5,142.773
-85.0,340.0,142.75
-85.0,342.5,142.729
-85.0,345.0,142.711
-85.0,347.5,142.7
-85.0,350.0,142.687
-85.0,352.5,142.672
-85.0,355.0,142.666
-85.0,357.5,142.69
-85.0,360.0,142.714
-80.0,0.0,143.953
-80.0,2.5,143.939
-80.0,5.0,143.925
-80.0,7.5,143.821
-80.0,10.0,143.687
-80.0,12.5,143.652
-80.0,15.0,143.717
-80.0,17.5,143.784
-80.0,20.0,143.861
-80.0,22.5,143.938
-80.0,25.0,143.902
-80.0,27.5,143.866
-80.0,30.0,143.854
-80.0,32.5,143.849
-80.0,35.0,143.838
-80.0,37.5,143.82
-80.0,40.0,143.802
-80.0,42.5,143.78
-80.0,45.0,143.763
-80.0,47.5,143.855
-80.0,50.0,144.012
-80.0,52.5,144.155
-80.0,55.0,144.294
-80.0,57.5,144.415
-80.0,60.0,144.519
-80.0,62.5,144.596
-80.0,65.0,144.6
-80.0,67.5,144.618
-80.0,70.0,144.566
-80.0,72.5,144.533
-80.0,75.0,144.489
-80.0,77.5,144.441
-80.0,80.0,144.398
-80.0,82.5,144.372
-80.0,85.0,144.389
-80.0,87.5,144.495
-80.0,90.0,144.6
-80.0,92.5,144.662
-80.0,95.0,144.724
-80.0,97.5,144.753
-80.0,100.0,144.771
-80.0,102.5,144.768
-80.0,105.0,144.744
-80.0,107.5,144.726
-80.0,110.0,144.726
-80.0,112.5,144.726
-80.0,115.0,144.681
-80.0,117.5,144.636
-80.0,120.0,144.636
-80.0,122.5,144.657
-80.0,125.0,144.677
-80.0,127.5,144.696
-80.0,130.0,144.698
-80.0,132.5,144.653
-80.0,135.0,144.608
-80.0,137.5,144.6
-80.0,140.0,144.591
-80.0,142.5,144.532
-80.0,145.0,144.456
-80.0,147.5,144.374
-80.0,150.0,144.293
-80.0,152.5,144.223
-80.0,155.0,144.184
-80.0,157.5,144.145
-80.0,160.0,144.127
-80.0,162.5,144.108
-80.0,165.0,144.067
-80.0,167.5,144.019
-80.0,170.0,143.999
-80.0,172.5,144.006
-80.0,175.0,144.013
-80.0,177.5,144.021
-80.0,180.0,144.028
-80.0,182.5,144.024
-80.0,185.0,144.021
-80.0,187.5,144.028
-80.0,190.0,144.038
-80.0,192.5,144.065
-80.0,195.0,144.107
-80.0,197.5,144.139
-80.0,200.0,144.143
-80.0,202.5,144.151
-80.0,205.0,144.176
-80.0,207.5,144.201
-80.0,210.0,144.225
-80.0,212.5,144.248
-80.0,215.0,144.254
-80.0,217.5,144.242
-80.0,220.0,144.231
-80.0,222.5,144.225
-80.0,225.0,144.219
-80.0,227.5,144.23
-80.0,230.0,144.243
-80.0,232.5,144.256
-80.0,235.0,144.269
-80.0,237.5,144.259
-80.0,240.0,144.228
-80.0,242.5,144.199
-80.0,245.0,144.174
-80.0,247.5,144.15
-80.0,250.0,144.119
-80.0,252.5,144.088
-80.0,255.0,144.054
-80.0,257.5,144.017
-80.0,260.0,143.969
-80.0,262.5,143.908
-80.0,265.0,143.84
-80.0,267.5,143.748
-80.0,270.0,143.656
-80.0,272.5,143.59
-80.0,275.0,143.525
-80.0,277.5,143.533
-80.0,280.0,143.563
-80.0,282.5,143.581
-80.0,285.0,143.585
-80.0,287.5,143.595
-80.0,290.0,143.625
-80.0,292.5,143.655
-80.0,295.0,143.718
-80.0,297.5,143.781
-80.0,300.0,143.775
-80.0,302.5,143.785
-80.0,305.0,143.822
-80.0,307.5,143.875
-80.0,310.0,143.931
-80.0,312.5,144.001
-80.0,315.0,144.07
-80.0,317.5,144.08
-80.0,320.0,144.09
-80.0,322.5,144.107
-80.0,325.0,144.124
-80.0,327.5,144.138
-80.0,330.0,144.153
-80.0,332.5,144.159
-80.0,335.0,144.141
-80.0,337.5,144.123
-80.0,340.0,144.113
-80.0,342.5,144.103
-80.0,345.0,144.082
-80.0,347.5,144.057
-80.0,350.0,144.038
-80.0,352.5,144.026
-80.0,355.0,144.008
-80.0,357.5,143.977
-80.0,360.0,143.953
-75.0,0.0,144.733
-75.0,2.5,144.665
-75.0,5.0,144.599
-75.0,7.5,144.58
-75.0,10.0,144.577
-75.0,12.5,144.549
-75.0,15.0,144.502
-75.0,17.5,144.471
-75.0,20.0,144.488
-75.0,22.5,144.504
-75.0,25.0,144.424
-75.0,27.5,144.347
-75.0,30.0,144.306
-75.0,32.5,144.268
-75.0,35.0,144.192
-75.0,37.5,144.077
-75.0,40.0,143.958
-75.0,42.5,143.829
-75.0,45.0,143.7
-75.0,47.5,143.627
-75.0,50.0,143.605
-75.0,52.5,143.755
-75.0,55.0,143.949
-75.0,57.5,144.081
-75.0,60.0,144.152
-75.0,62.5,144.223
-75.0,65.0,144.248
-75.0,67.5,144.274
-75.0,70.0,144.337
-75.0,72.5,144.402
-75.0,75.0,144.404
-75.0,77.5,144.388
-75.0,80.0,144.453
-75.0,82.5,144.604
-75.0,85.0,144.75
-75.0,87.5,144.867
-75.0,90.0,144.987
-75.0,92.5,144.985
-75.0,95.0,144.985
-75.0,97.5,144.891
-75.0,100.0,144.766
-75.0,102.5,144.822
-75.0,105.0,145.059
-75.0,107.5,145.225
-75.0,110.0,145.176
-75.0,112.5,145.133
-75.0,115.0,145.21
-75.0,117.5,145.289
-75.0,120.0,145.265
-75.0,122.5,145.206
-75.0,125.0,145.199
-75.0,127.5,145.249
-75.0,130.0,145.206
-75.0,132.5,144.87
-75.0,135.0,144.535
-75.0,137.5,144.492
-75.0,140.0,144.45
-75.0,142.5,144.449
-75.0,145.0,144.461
-75.0,147.5,144.471
-75.0,150.0,144.478
-75.0,152.5,144.503
-75.0,155.0,144.581
-75.0,157.5,144.66
-75.0,160.0,144.713
-75.0,162.5,144.766
-75.0,165.0,144.781
-75.0,167.5,144.783
-75.0,170.0,144.796
-75.0,172.5,144.82
-75.0,175.0,144.835
-75.0,177.5,144.822
-75.0,180.0,144.809
-75.0,182.5,144.831
-75.0,185.0,144.853
-75.0,187.5,144.864
-75.0,190.0,144.883
-75.0,192.5,144.955
-75.0,195.0,145.078
-75.0,197.5,145.193
-75.0,200.0,145.287
-75.0,202.5,145.382
-75.0,205.0,145.339
-75.0,207.5,145.298
-75.0,210.0,145.305
-75.0,212.5,145.327
-75.0,215.0,145.32
-75.0,217.5,145.285
-75.0,220.0,145.255
-75.0,222.5,145.237
-75.0,225.0,145.22
-75.0,227.5,145.277
-75.0,230.0,145.333
-75.0,232.5,145.372
-75.0,235.0,145.405
-75.0,237.5,145.426
-75.0,240.0,145.436
-75.0,242.5,145.424
-75.0,245.0,145.349
-75.0,247.5,145.274
-75.0,250.0,145.283
-75.0,252.5,145.292
-75.0,255.0,145.256
-75.0,257.5,145.206
-75.0,260.0,145.147
-75.0,262.5,145.079
-75.0,265.0,145.009
-75.0,267.5,144.938
-75.0,270.0,144.866
-75.0,272.5,144.734
-75.0,275.0,144.602
-75.0,277.5,144.567
-75.0,280.0,144.569
-75.0,282.5,144.512
-75.0,285.0,144.387
-75.0,287.5,144.316
-75.0,290.0,144.406
-75.0,292.5,144.496
-75.0,295.0,144.479
-75.0,297.5,144.462
-75.0,300.0,144.504
-75.0,302.5,144.568
-75.0,305.0,144.618
-75.0,307.5,144.643
-75.0,310.0,144.668
-75.0,312.5,144.692
-75.0,315.0,144.719
-75.0,317.5,144.748
-75.0,320.0,144.779
-75.0,322.5,144.744
-75.0,325.0,144.689
-75.0,327.5,144.698
-75.0,330.0,144.772
-75.0,332.5,144.828
-75.0,335.0,144.833
-75.0,337.5,144.843
-75.0,340.0,144.844
-75.0,342.5,144.844
-75.0,345.0,144.849
-75.0,347.5,144.854
-75.0,350.0,144.852
-75.0,352.5,144.841
-75.0,355.0,144.822
-75.0,357.5,144.777
-75.0,360.0,144.733
-70.0,0.0,145.786
-70.0,2.5,145.759
-70.0,5.0,145.733
-70.0,7.5,145.731
-70.0,10.0,145.738
-70.0,12.5,145.721
-70.0,15.0,145.678
-70.0,17.5,145.635
-70.0,20.0,145.593
-70.0,22.5,145.551
-70.0,25.0,145.457
-70.0,27.5,145.365
-70.0,30.0,145.218
-70.0,32.5,145.057
-70.0,35.0,144.924
-70.0,37.5,144.818
-70.0,40.0,144.708
-70.0,42.5,144.581
-70.0,45.0,144.453
-70.0,47.5,144.265
-70.0,50.0,144.088
-70.0,52.5,144.07
