lat,lon,tsurfmx
-90.0,0.0,143.72
-90.0,2.5,143.72
-90.0,5.0,143.72
-90.0,7.5,143.72
-90.0,10.0,143.72
-90.0,12.5,143.72
-90.0,15.0,143.72
-90.0,17.5,143.72
-90.0,20.0,143.72
-90.0,22.5,143.72
-90.0,25.0,143.72
-90.0,27.5,143.72
-90.0,30.0,143.72
-90.0,32.5,143.72
-90.0,35.0,143.72
-90.0,37.5,143.72
-90.0,40.0,143.72
-90.0,42.5,143.72
-90.0,45.0,143.72
-90.0,47.5,143.72
-90.0,50.0,143.72
-90.0,52.5,143.72
-90.0,55.0,143.72
-90.0,57.5,143.72
-90.0,60.0,143.72
-90.0,62.5,143.72
-90.0,65.0,143.72
-90.0,67.5,143.72
-90.0,70.0,143.72
-90.0,72.5,143.72
-90.0,75.0,143.72
-90.0,77.5,143.72
-90.0,80.0,143.72
-90.0,82.5,143.72
-90.0,85.0,143.72
-90.0,87.5,143.72
-90.0,90.0,143.72
-90.0,92.5,143.72
-90.0,95.0,143.72
-90.0,97.5,143.72
-90.0,100.0,143.72
-90.0,102.5,143.72
-90.0,105.0,143.72
-90.0,107.5,143.72
-90.0,110.0,143.72
-90.0,112.5,143.72
-90.0,115.0,143.72
-90.0,117.5,143.72
-90.0,120.0,143.72
-90.0,122.5,143.72
-90.0,125.0,143.72
-90.0,127.5,143.72
-90.0,130.0,143.72
-90.0,132.5,143.72
-90.0,135.0,143.72
-90.0,137.5,143.72
-90.0,140.0,143.72
-90.0,142.5,143.72
-90.0,145.0,143.72
-90.0,147.5,143.72
-90.0,150.0,143.72
-90.0,152.5,143.72
-90.0,155.0,143.72
-90.0,157.5,143.72
-90.0,160.0,143.72
-90.0,162.5,143.72
-90.0,165.0,143.72
-90.0,167.5,143.72
-90.0,170.0,143.72
-90.0,172.5,143.72
-90.0,175.0,143.72
-90.0,177.5,143.72
-90.0,180.0,143.72
-90.0,182.5,143.72
-90.0,185.0,143.72
-90.0,187.5,143.72
-90.0,190.0,143.72
-90.0,192.5,143.72
-90.0,195.0,143.72
-90.0,197.5,143.72
-90.0,200.0,143.72
-90.0,202.5,143.72
-90.0,205.0,143.72
-90.0,207.5,143.72
-90.0,210.0,143.72
-90.0,212.5,143.72
-90.0,215.0,143.72
-90.0,217.5,143.72
-90.0,220.0,143.72
-90.0,222.5,143.72
-90.0,225.0,143.72
-90.0,227.5,143.72
-90.0,230.0,143.72
-90.0,232.5,143.72
-90.0,235.0,143.72
-90.0,237.5,143.72
-90.0,240.0,143.72
-90.0,242.5,143.72
-90.0,245.0,143.72
-90.0,247.5,143.72
-90.0,250.0,143.72
-90.0,252.5,143.72
-90.0,255.0,143.72
-90.0,257.5,143.72
-90.0,260.0,143.72
-90.0,262.5,143.72
-90.0,265.0,143.72
-90.0,267.5,143.72
-90.0,270.0,143.72
-90.0,272.5,143.72
-90.0,275.0,143.72
-90.0,277.5,143.72
-90.0,280.0,143.72
-90.0,282.5,143.72
-90.0,285.0,143.72
-90.0,287.5,143.72
-90.0,290.0,143.72
-90.0,292.5,143.72
-90.0,295.0,143.72
-90.0,297.5,143.72
-90.0,300.0,143.72
-90.0,302.5,143.72
-90.0,305.0,143.72
-90.0,307.5,143.72
-90.0,310.0,143.72
-90.0,312.5,143.72
-90.0,315.0,143.72
-90.0,317.5,143.72
-90.0,320.0,143.72
-90.0,322.5,143.72
-90.0,325.0,143.72
-90.0,327.5,143.72
-90.0,330.0,143.72
-90.0,332.5,143.72
-90.0,335.0,143.72
-90.0,337.5,143.72
-90.0,340.0,143.72
-90.0,342.5,143.72
-90.0,345.0,143.72
-90.0,347.5,143.72
-90.0,350.0,143.72
-90.0,352.5,143.72
-90.0,355.0,143.72
-90.0,357.5,143.72
-90.0,360.0,143.72
-85.0,0.0,143.9
-85.0,2.5,143.861
-85.0,5.0,143.822
-85.0,7.5,143.82
-85.0,10.0,143.829
-85.0,12.5,143.844
-85.0,15.0,143.863
-85.0,17.5,143.889
-85.0,20.0,143.933
-85.0,22.5,143.976
-85.0,25.0,144.04
-85.0,27.5,144.104
-85.0,30.0,144.175
-85.0,32.5,144.248
-85.0,35.0,144.293
-85.0,37.5,144.31
-85.0,40.0,144.329
-85.0,42.5,144.355
-85.0,45.0,144.38
-85.0,47.5,144.41
-85.0,50.0,144.44
-85.0,52.5,144.439
-85.0,55.0,144.428
-85.0,57.5,144.433
-85.0,60.0,144.452
-85.0,62.5,144.467
-85.0,65.0,144.47
-85.0,67.5,144.474
-85.0,70.0,144.469
-85.0,72.5,144.463
-85.0,75.0,144.47
-85.0,77.5,144.48
-85.0,80.0,144.5
-85.0,82.5,144.536
-85.0,85.0,144.591
-85.0,87.5,144.695
-85.0,90.0,144.8
-85.0,92.5,145.014
-85.0,95.0,145.227
-85.0,97.5,145.168
-85.0,100.0,145.017
-85.0,102.5,144.878
-85.0,105.0,144.751
-85.0,107.5,144.642
-85.0,110.0,144.591
-85.0,112.5,144.539
-85.0,115.0,144.516
-85.0,117.5,144.506
-85.0,120.0,144.51
-85.0,122.5,144.519
-85.0,125.0,144.54
-85.0,127.5,144.574
-85.0,130.0,144.608
-85.0,132.5,144.644
-85.0,135.0,144.682
-85.0,137.5,144.7
-85.0,140.0,144.719
-85.0,142.5,144.696
-85.0,145.0,144.66
-85.0,147.5,144.643
-85.0,150.0,144.644
-85.0,152.5,144.65
-85.0,155.0,144.669
-85.0,157.5,144.689
-85.0,160.0,144.666
-85.0,162.5,144.645
-85.0,165.0,144.624
-85.0,167.5,144.602
-85.0,170.0,144.591
-85.0,172.5,144.589
-85.0,175.0,144.594
-85.0,177.5,144.619
-85.0,180.0,144.645
-85.0,182.5,144.662
-85.0,185.0,144.678
-85.0,187.5,144.699
-85.0,190.0,144.721
-85.0,192.5,144.725
-85.0,195.0,144.711
-85.0,197.5,144.697
-85.0,200.0,144.684
-85.0,202.5,144.672
-85.0,205.0,144.665
-85.0,207.5,144.658
-85.0,210.0,144.646
-85.0,212.5,144.632
-85.0,215.0,144.624
-85.0,217.5,144.629
-85.0,220.0,144.642
-85.0,222.5,144.665
-85.0,225.0,144.689
-85.0,227.5,144.702
-85.0,230.0,144.724
-85.0,232.5,144.739
-85.0,235.0,144.753
-85.0,237.5,144.804
-85.0,240.0,144.891
-85.0,242.5,144.954
-85.0,245.0,144.947
-85.0,247.5,144.939
-85.0,250.0,144.904
-85.0,252.5,144.869
-85.0,255.0,144.832
-85.0,257.5,144.794
-85.0,260.0,144.771
-85.0,262.5,144.764
-85.0,265.0,144.753
-85.0,267.5,144.74
-85.0,270.0,144.73
-85.0,272.5,144.735
-85.0,275.0,144.74
-85.0,277.5,144.733
-85.0,280.0,144.722
-85.0,282.5,144.717
-85.0,285.0,144.719
-85.0,287.5,144.713
-85.0,290.0,144.683
-85.0,292.5,144.653
-85.0,295.0,144.665
-85.0,297.5,144.683
-85.0,300.0,144.628
-85.0,302.5,144.547
-85.0,305.0,144.466
-85.0,307.5,144.384
-85.0,310.0,144.325
-85.0,312.5,144.337
-85.0,315.0,144.35
-85.0,317.5,144.313
-85.0,320.0,144.277
-85.0,322.5,144.259
-85.0,325.0,144.249
-85.0,327.5,144.22
-85.0,330.0,144.172
-85.0,332.5,144.131
-85.0,335.0,144.11
-85.0,337.5,144.09
-85.0,340.0,144.054
-85.0,342.5,144.018
-85.0,345.0,143.994
-85.0,347.5,143.974
-85.0,350.0,143.949
-85.0,352.5,143.919
-85.0,355.0,143.897
-85.0,357.5,143.899
-85.0,360.0,143.9
-80.0,0.0,145.914
-80.0,2.5,145.818
-80.0,5.0,145.721
-80.0,7.5,145.558
-80.0,10.0,145.373
-80.0,12.5,145.344
-80.0,15.0,145.473
-80.0,17.5,145.643
-80.0,20.0,145.98
-80.0,22.5,146.324
-80.0,25.0,146.207
-80.0,27.5,146.091
-80.0,30.0,146.092
-80.0,32.5,146.133
-80.0,35.0,146.144
-80.0,37.5,146.126
-80.0,40.0,146.107
-80.0,42.5,146.084
-80.0,45.0,146.062
-80.0,47.5,146.127
-80.0,50.0,146.212
-80.0,52.5,146.291
-80.0,55.0,146.368
-80.0,57.5,146.458
-80.0,60.0,146.563
-80.0,62.5,146.654
-80.0,65.0,146.703
-80.0,67.5,146.752
-80.0,70.0,146.688
-80.0,72.5,146.623
-80.0,75.0,146.594
-80.0,77.5,146.609
-80.0,80.0,146.681
-80.0,82.5,146.801
-80.0,85.0,146.928
-80.0,87.5,147.071
-80.0,90.0,147.215
-80.0,92.5,147.187
-80.0,95.0,147.158
-80.0,97.5,147.029
-80.0,100.0,146.866
-80.0,102.5,146.727
-80.0,105.0,146.614
-80.0,107.5,146.522
-80.0,110.0,146.475
-80.0,112.5,146.428
-80.0,115.0,146.421
-80.0,117.5,146.415
-80.0,120.0,146.488
-80.0,122.5,146.588
-80.0,125.0,146.641
-80.0,127.5,146.645
-80.0,130.0,146.641
-80.0,132.5,146.625
-80.0,135.0,146.627
-80.0,137.5,146.638
-80.0,140.0,146.648
-80.0,142.5,146.532
-80.0,145.0,146.373
-80.0,147.5,146.269
-80.0,150.0,146.221
-80.0,152.5,146.188
-80.0,155.0,146.197
-80.0,157.5,146.207
-80.0,160.0,146.222
-80.0,162.5,146.259
-80.0,165.0,146.253
-80.0,167.5,146.233
-80.0,170.0,146.259
-80.0,172.5,146.33
-80.0,175.0,146.404
-80.0,177.5,146.484
-80.0,180.0,146.563
-80.0,182.5,146.545
-80.0,185.0,146.527
-80.0,187.5,146.536
-80.0,190.0,146.554
-80.0,192.5,146.606
-80.0,195.0,146.691
-80.0,197.5,146.745
-80.0,200.0,146.703
-80.0,202.5,146.695
-80.0,205.0,146.711
-80.0,207.5,146.726
-80.0,210.0,146.75
-80.0,212.5,146.776
-80.0,215.0,146.76
-80.0,217.5,146.703
-80.0,220.0,146.666
-80.0,222.5,146.715
-80.0,225.0,146.783
-80.0,227.5,146.917
-80.0,230.0,147.051
-80.0,232.5,147.162
-80.0,235.0,147.266
-80.0,237.5,147.286
-80.0,240.0,147.222
-80.0,242.5,147.169
-80.0,245.0,147.153
-80.0,247.5,147.136
-80.0,250.0,147.114
-80.0,252.5,147.111
-80.0,255.0,147.054
-80.0,257.5,146.979
-80.0,260.0,146.879
-80.0,262.5,146.754
-80.0,265.0,146.623
-80.0,267.5,146.475
-80.0,270.0,146.327
-80.0,272.5,146.344
-80.0,275.0,146.361
-80.0,277.5,146.479
-80.0,280.0,146.67
-80.0,282.5,146.871
-80.0,285.0,147.044
-80.0,287.5,147.156
-80.0,290.0,147.087
-80.0,292.5,147.018
-80.0,295.0,147.008
-80.0,297.5,146.998
-80.0,300.0,146.898
-80.0,302.5,146.767
-80.0,305.0,146.711
-80.0,307.5,146.727
-80.0,310.0,146.737
-80.0,312.5,146.725
-80.0,315.0,146.736
-80.0,317.5,146.654
-80.0,320.0,146.573
-80.0,322.5,146.536
-80.0,325.0,146.515
-80.0,327.5,146.488
-80.0,330.0,146.454
-80.0,332.5,146.415
-80.0,335.0,146.357
-80.0,337.5,146.299
-80.0,340.0,146.256
-80.0,342.5,146.213
-80.0,345.0,146.161
-80.0,347.5,146.107
-80.0,350.0,146.071
-80.0,352.5,146.061
-80.0,355.0,146.039
-80.0,357.5,145.977
-80.0,360.0,145.914
-75.0,0.0,148.47
-75.0,2.5,148.427
-75.0,5.0,148.384
-75.0,7.5,148.509
-75.0,10.0,148.691
-75.0,12.5,148.725
-75.0,15.0,148.694
-75.0,17.5,148.678
-75.0,20.0,148.56
-75.0,22.5,148.443
-75.0,25.0,148.246
-75.0,27.5,148.049
-75.0,30.0,147.961
-75.0,32.5,147.91
-75.0,35.0,147.817
-75.0,37.5,147.681
-75.0,40.0,147.573
-75.0,42.5,147.552
-75.0,45.0,147.601
-75.0,47.5,147.581
-75.0,50.0,147.561
-75.0,52.5,147.618
-75.0,55.0,147.702
-75.0,57.5,147.761
-75.0,60.0,147.794
-75.0,62.5,147.83
-75.0,65.0,147.875
-75.0,67.5,147.92
-75.0,70.0,148.059
-75.0,72.5,148.197
-75.0,75.0,148.353
-75.0,77.5,148.576
-75.0,80.0,148.908
-75.0,82.5,149.347
-75.0,85.0,149.615
-75.0,87.5,149.369
-75.0,90.0,149.122
-75.0,92.5,148.922
-75.0,95.0,148.723
-75.0,97.5,148.635
-75.0,100.0,148.586
-75.0,102.5,148.919
-75.0,105.0,149.649
-75.0,107.5,150.207
-75.0,110.0,150.252
-75.0,112.5,150.297
-75.0,115.0,150.499
-75.0,117.5,150.702
-75.0,120.0,150.739
-75.0,122.5,150.722
-75.0,125.0,150.617
-75.0,127.5,150.423
-75.0,130.0,150.202
-75.0,132.5,149.588
-75.0,135.0,148.974
-75.0,137.5,149.137
-75.0,140.0,149.299
-75.0,142.5,149.415
-75.0,145.0,149.515
-75.0,147.5,149.601
-75.0,150.0,149.673
-75.0,152.5,149.783
-75.0,155.0,150.01
-75.0,157.5,150.33
-75.0,160.0,150.422
-75.0,162.5,150.515
-75.0,165.0,150.562
-75.0,167.5,150.595
-75.0,170.0,150.679
-75.0,172.5,150.817
-75.0,175.0,150.91
-75.0,177.5,150.869
-75.0,180.0,150.829
-75.0,182.5,150.794
-75.0,185.0,150.759
-75.0,187.5,150.694
-75.0,190.0,150.619
-75.0,192.5,150.62
-75.0,195.0,150.769
-75.0,197.5,150.971
-75.0,200.0,151.081
-75.0,202.5,151.19
-75.0,205.0,150.977
-75.0,207.5,150.763
-75.0,210.0,150.637
-75.0,212.5,150.542
-75.0,215.0,150.422
-75.0,217.5,150.278
-75.0,220.0,150.19
-75.0,222.5,150.274
-75.0,225.0,150.358
-75.0,227.5,150.582
-75.0,230.0,150.805
-75.0,232.5,150.845
-75.0,235.0,150.823
-75.0,237.5,150.763
-75.0,240.0,150.664
-75.0,242.5,150.543
-75.0,245.0,150.357
-75.0,247.5,150.171
-75.0,250.0,150.295
-75.0,252.5,150.482
-75.0,255.0,150.44
-75.0,257.5,150.321
-75.0,260.0,150.27
-75.0,262.5,150.287
-75.0,265.0,150.249
-75.0,267.5,150.045
-75.0,270.0,149.84
